55,4.0,79,8.0,54.0,0.0,24.0,24.0,0.0,1
55,0.0,93,0.0,12.0,-6.0,38.0,81.0,42.0,4
37,0.0,106,0.0,28.0,-15.0,68.0,77.0,8.0,1
46,0.0,81,3.0,46.0,7.0,35.0,35.0,0.0,1
37,0.0,75,0.0,26.0,20.0,38.0,49.0,12.0,1
37,0.0,83,0.0,34.0,7.0,47.0,50.0,2.0,1
37,0.0,109,8.0,36.0,0.0,72.0,73.0,0.0,1
56,0.0,88,0.0,56.0,3.0,32.0,31.0,0.0,1
44,1.0,95,0.0,44.0,15.0,52.0,51.0,0.0,1
49,4.0,86,0.0,50.0,1.0,37.0,37.0,0.0,1
41,1.0,80,0.0,42.0,16.0,39.0,39.0,0.0,1
43,0.0,80,0.0,44.0,27.0,37.0,36.0,0.0,1
56,0.0,95,0.0,50.0,1.0,40.0,46.0,6.0,4
37,0.0,78,0.0,24.0,-26.0,41.0,55.0,14.0,1
52,1.0,83,0.0,52.0,0.0,30.0,31.0,0.0,1
37,0.0,76,0.0,28.0,-9.0,39.0,47.0,8.0,1
37,0.0,81,-4.0,-4.0,0.0,44.0,86.0,42.0,1
56,0.0,97,1.0,54.0,0.0,40.0,42.0,2.0,1
37,0.0,77,0.0,36.0,3498.0,39.0,41.0,2.0,1
85,0.0,88,0.0,0.0,-29.0,3.0,88.0,86.0,5
51,1.0,81,0.0,50.0,-6.0,30.0,32.0,2.0,1
44,-1.0,81,0.0,42.0,-28.0,38.0,40.0,2.0,1
53,0.0,83,0.0,52.0,-26.0,30.0,32.0,2.0,1
53,0.0,102,0.0,52.0,-15.0,49.0,50.0,2.0,1
49,0.0,107,0.0,50.0,20.0,58.0,58.0,0.0,1
43,0.0,81,0.0,42.0,0.0,37.0,39.0,2.0,1
49,5.0,82,0.0,50.0,27.0,33.0,33.0,0.0,1
44,3.0,83,3.0,44.0,1.0,38.0,39.0,0.0,1
45,0.0,87,0.0,46.0,9.0,42.0,41.0,0.0,1
55,0.0,81,0.0,-22.0,-18.0,26.0,105.0,78.0,4
56,0.0,83,0.0,54.0,-29.0,27.0,29.0,2.0,1
38,0.0,79,0.0,38.0,6.0,41.0,40.0,0.0,1
48,-1.0,89,0.0,46.0,-3.0,41.0,42.0,2.0,1
48,-5.0,83,0.0,46.0,-9.0,35.0,37.0,2.0,1
37,0.0,106,0.0,28.0,-6.0,69.0,78.0,8.0,1
39,5.0,102,0.0,38.0,0.0,62.0,63.0,0.0,1
79,0.0,84,7.0,-38.0,0.0,4.0,123.0,118.0,5
56,1.0,81,-6.0,-10.0,-5.0,25.0,91.0,66.0,4
44,2.0,79,5.0,44.0,2.0,35.0,35.0,0.0,1
48,0.0,77,-3.0,46.0,0.0,29.0,31.0,2.0,1
44,0.0,81,-1.0,44.0,1.0,38.0,37.0,0.0,1
56,0.0,97,1.0,54.0,0.0,41.0,43.0,2.0,1
44,-3.0,81,2.0,42.0,-29.0,37.0,39.0,2.0,1
44,0.0,83,0.0,44.0,3.0,39.0,39.0,0.0,1
47,2.0,95,4.0,46.0,0.0,48.0,49.0,0.0,1
39,0.0,80,-2.0,38.0,-3.0,41.0,41.0,0.0,1
37,0.0,76,-3.0,26.0,0.0,39.0,50.0,12.0,1
43,0.0,84,0.0,44.0,13.0,41.0,40.0,0.0,1
37,0.0,83,0.0,34.0,1.0,46.0,50.0,4.0,1
37,0.0,76,0.0,34.0,-14.0,40.0,43.0,2.0,1
48,0.0,87,0.0,46.0,-9.0,39.0,41.0,2.0,1
45,0.0,86,0.0,44.0,-21.0,41.0,42.0,2.0,1
37,0.0,80,0.0,18.0,-30.0,43.0,62.0,18.0,1
37,0.0,104,-2.0,28.0,11.0,67.0,75.0,8.0,1
37,0.0,83,0.0,34.0,-10.0,46.0,49.0,2.0,1
56,-1.0,80,-4.0,20.0,-15.0,24.0,59.0,36.0,4
66,0.0,109,0.0,68.0,15.0,43.0,42.0,0.0,1
45,2.0,82,-1.0,44.0,0.0,37.0,38.0,2.0,1
45,0.0,88,0.0,46.0,27.0,43.0,42.0,0.0,1
55,0.0,93,0.0,42.0,-4.0,37.0,51.0,14.0,4
58,-4.0,86,0.0,56.0,0.0,29.0,30.0,0.0,1
56,1.0,91,0.0,56.0,12.0,35.0,34.0,0.0,1
61,-5.0,111,0.0,62.0,0.0,50.0,49.0,0.0,1
56,0.0,77,0.0,16.0,-23.0,22.0,62.0,40.0,4
37,0.0,79,-3.0,20.0,0.0,43.0,59.0,16.0,1
50,-1.0,85,0.0,50.0,0.0,35.0,36.0,2.0,1
37,0.0,80,8.0,26.0,0.0,43.0,54.0,10.0,1
37,0.0,80,0.0,34.0,13.0,43.0,46.0,2.0,1
106,2.0,108,1.0,70.0,0.0,1.0,38.0,36.0,5
37,0.0,90,3.0,26.0,0.0,53.0,64.0,12.0,1
55,0.0,81,-4.0,-18.0,-29.0,26.0,99.0,74.0,4
37,0.0,104,0.0,20.0,3.0,67.0,84.0,16.0,1
49,-3.0,84,0.0,50.0,13.0,35.0,35.0,0.0,1
53,-2.0,90,0.0,54.0,0.0,37.0,36.0,0.0,1
37,0.0,97,0.0,30.0,-6.0,60.0,66.0,6.0,1
46,0.0,88,0.0,46.0,8.0,43.0,42.0,0.0,1
41,0.0,78,0.0,38.0,-4.0,37.0,39.0,2.0,1
41,0.0,97,0.0,38.0,-19.0,56.0,58.0,2.0,1
43,-3.0,81,0.0,42.0,0.0,38.0,40.0,2.0,1
53,0.0,80,0.0,54.0,25.0,27.0,26.0,0.0,1
37,0.0,78,0.0,20.0,-10.0,42.0,57.0,16.0,1
56,4.0,98,2.0,50.0,10.0,42.0,49.0,6.0,4
46,5.0,86,0.0,46.0,4.0,40.0,39.0,0.0,1
55,0.0,77,0.0,18.0,5.0,22.0,59.0,38.0,4
44,0.0,87,0.0,44.0,7.0,43.0,43.0,0.0,1
45,0.0,82,0.0,44.0,-3.0,37.0,38.0,2.0,1
52,0.0,81,2.0,52.0,0.0,29.0,30.0,0.0,1
40,-1.0,108,0.0,38.0,0.0,68.0,69.0,2.0,1
51,0.0,82,0.0,50.0,-21.0,31.0,33.0,2.0,1
41,0.0,87,1.0,38.0,-14.0,46.0,48.0,2.0,1
48,-42.0,78,-7.0,0.0,0.0,30.0,78.0,48.0,3
55,0.0,91,4.0,54.0,0.0,36.0,37.0,0.0,1
55,0.0,93,0.0,42.0,28.0,37.0,51.0,14.0,4
37,0.0,79,-3.0,34.0,0.0,42.0,45.0,2.0,1
45,-2.0,86,5.0,46.0,30.0,41.0,40.0,0.0,1
37,0.0,81,0.0,12.0,-28.0,44.0,68.0,24.0,1
53,1.0,88,0.0,52.0,-9.0,35.0,36.0,2.0,1
54,0.0,81,7.0,54.0,0.0,27.0,27.0,0.0,1
41,0.0,81,0.0,38.0,-29.0,40.0,43.0,2.0,1
41,0.0,82,0.0,38.0,-4.0,41.0,43.0,2.0,1
47,1.0,79,7.0,46.0,0.0,32.0,32.0,0.0,1
37,0.0,84,0.0,30.0,19.0,47.0,53.0,6.0,1
43,-91.0,76,0.0,42.0,0.0,33.0,35.0,2.0,3
38,1.0,76,0.0,38.0,10.0,38.0,37.0,0.0,1
43,0.0,88,0.0,44.0,22.0,45.0,44.0,0.0,1
56,0.0,87,0.0,56.0,2.0,31.0,30.0,0.0,1
55,0.0,95,0.0,42.0,6.0,40.0,54.0,14.0,4
46,4.0,107,-2.0,46.0,1.0,61.0,60.0,0.0,1
37,0.0,77,0.0,-20.0,4.0,41.0,98.0,58.0,1
56,0.0,78,0.0,42.0,-27.0,22.0,37.0,14.0,4
37,0.0,108,0.0,36.0,20.0,71.0,72.0,0.0,1
65,-5.0,109,0.0,64.0,0.0,44.0,45.0,0.0,1
55,0.0,97,-5.0,46.0,-22.0,42.0,51.0,8.0,4
45,-1.0,83,-4.0,44.0,-12.0,37.0,39.0,2.0,1
37,0.0,104,3.0,18.0,0.0,67.0,86.0,20.0,1
40,-4.0,84,0.0,38.0,0.0,45.0,46.0,2.0,1
46,1.0,76,0.0,46.0,0.0,29.0,29.0,0.0,1
45,0.0,102,0.0,46.0,18.0,57.0,56.0,0.0,1
37,0.0,76,-7.0,24.0,0.0,40.0,53.0,14.0,1
42,1.0,81,0.0,42.0,0.0,39.0,39.0,0.0,1
45,0.0,77,0.0,44.0,-20.0,32.0,34.0,2.0,1
37,0.0,82,1.0,26.0,28.0,45.0,56.0,12.0,1
55,0.0,77,3.0,-20.0,0.0,21.0,97.0,76.0,4
55,0.0,92,4.0,-4.0,4.0,36.0,97.0,60.0,4
52,-1.0,77,0.0,52.0,0.0,26.0,26.0,0.0,1
79,0.0,83,1.0,-40.0,17.0,5.0,125.0,120.0,5
44,0.0,86,2.0,44.0,0.0,42.0,42.0,0.0,1
37,1.0,81,1.0,36.0,0.0,43.0,44.0,2.0,1
78,0.0,83,8.0,-42.0,0.0,4.0,126.0,122.0,5
54,3.0,89,4.0,54.0,0.0,35.0,35.0,0.0,1
55,0.0,92,0.0,46.0,-2.0,37.0,46.0,8.0,4
37,0.0,108,3.0,36.0,0.0,71.0,71.0,0.0,1
43,0.0,85,-7.0,42.0,0.0,42.0,44.0,2.0,1
44,-1.0,82,0.0,44.0,1.0,38.0,38.0,0.0,1
41,-4.0,88,0.0,42.0,0.0,47.0,47.0,0.0,1
56,4.0,98,5.0,50.0,23.0,42.0,49.0,8.0,4
45,-1.0,83,0.0,46.0,3.0,38.0,37.0,0.0,1
56,0.0,92,0.0,0.0,14.0,36.0,92.0,56.0,4
47,-2.0,86,-6.0,46.0,0.0,39.0,39.0,0.0,1
37,0.0,79,0.0,38.0,29.0,41.0,40.0,0.0,1
37,0.0,106,3.0,34.0,3.0,69.0,73.0,4.0,1
53,0.0,82,0.0,54.0,5.0,29.0,28.0,0.0,1
55,0.0,93,0.0,8.0,3.0,37.0,85.0,48.0,4
44,2.0,86,0.0,44.0,12.0,43.0,42.0,0.0,1
56,1.0,83,0.0,56.0,6.0,27.0,26.0,0.0,1
56,0.0,95,-1.0,44.0,-1.0,40.0,51.0,12.0,4
50,0.0,81,-1.0,50.0,0.0,31.0,32.0,2.0,1
53,0.0,87,0.0,52.0,-16.0,34.0,35.0,2.0,1
37,0.0,78,0.0,16.0,3.0,42.0,63.0,22.0,1
50,0.0,106,2.0,50.0,0.0,56.0,57.0,0.0,1
37,0.0,77,3.0,36.0,11.0,41.0,41.0,0.0,1
45,1.0,83,0.0,46.0,31.0,37.0,36.0,0.0,1
107,1.0,108,0.0,72.0,1.0,1.0,36.0,34.0,5
55,0.0,95,4.0,36.0,-10.0,40.0,59.0,20.0,4
46,0.0,85,-6.0,44.0,-25.0,39.0,41.0,2.0,1
45,0.0,102,0.0,44.0,-3.0,57.0,58.0,2.0,1
37,0.0,76,0.0,34.0,-27.0,40.0,43.0,2.0,1
51,0.0,81,0.0,52.0,5.0,30.0,30.0,0.0,1
37,0.0,80,0.0,18.0,-11.0,43.0,62.0,18.0,1
55,0.0,77,6.0,-22.0,0.0,22.0,101.0,78.0,4
49,0.0,89,0.0,46.0,-10.0,40.0,42.0,2.0,1
45,-4.0,100,0.0,44.0,-4.0,54.0,56.0,2.0,1
37,0.0,79,0.0,16.0,12.0,42.0,63.0,22.0,1
44,4.0,79,0.0,44.0,25.0,35.0,35.0,0.0,1
37,0.0,104,0.0,26.0,-3.0,67.0,78.0,12.0,1
56,0.0,108,4.0,56.0,22.0,52.0,51.0,0.0,1
46,-5.0,77,-4.0,46.0,0.0,31.0,30.0,0.0,1
37,0.0,81,0.0,24.0,-13.0,44.0,57.0,14.0,1
49,0.0,81,0.0,50.0,-1.0,32.0,32.0,0.0,1
52,4.0,88,2.0,52.0,0.0,36.0,36.0,0.0,1
37,0.0,78,0.0,20.0,-2.0,41.0,57.0,16.0,1
53,0.0,82,0.0,52.0,-7.0,29.0,30.0,2.0,1
56,0.0,78,0.0,26.0,10.0,22.0,52.0,30.0,4
48,0.0,77,0.0,46.0,-5.0,29.0,31.0,2.0,1
55,0.0,77,0.0,16.0,-9.0,22.0,62.0,40.0,4
55,0.0,82,2.0,-10.0,0.0,26.0,92.0,66.0,4
37,0.0,77,-2.0,-12.0,-29.0,40.0,90.0,50.0,1
41,0.0,77,0.0,42.0,11.0,36.0,35.0,0.0,1
56,0.0,77,0.0,-22.0,-6.0,21.0,100.0,80.0,4
37,0.0,83,0.0,6.0,6.0,46.0,78.0,32.0,1
55,0.0,96,0.0,52.0,23.0,41.0,44.0,4.0,4
39,-1.0,76,4.0,38.0,0.0,37.0,37.0,0.0,1
37,0.0,104,0.0,30.0,-20.0,67.0,73.0,6.0,1
41,-1.0,79,-2.0,42.0,18.0,38.0,37.0,0.0,1
47,-4.0,76,0.0,46.0,0.0,30.0,30.0,0.0,1
45,0.0,88,0.0,46.0,31.0,43.0,41.0,0.0,1
56,2.0,83,0.0,54.0,-9.0,27.0,28.0,2.0,1
56,0.0,95,0.0,46.0,26.0,40.0,49.0,10.0,4
37,-3.0,81,0.0,36.0,-24.0,44.0,45.0,2.0,1
41,0.0,86,-1.0,42.0,12.0,45.0,44.0,0.0,1
41,0.0,81,0.0,42.0,4.0,40.0,40.0,0.0,1
53,0.0,82,0.0,52.0,-15.0,29.0,30.0,2.0,1
51,1.0,78,0.0,52.0,10.0,27.0,26.0,0.0,1
56,1.0,83,0.0,54.0,-6.0,27.0,29.0,2.0,1
101,0.0,102,0.0,72.0,0.0,1.0,30.0,28.0,5
56,0.0,95,0.0,50.0,-26.0,39.0,46.0,6.0,4
56,0.0,97,0.0,50.0,-1.0,41.0,48.0,6.0,4
37,0.0,105,-1.0,18.0,0.0,68.0,87.0,18.0,1
44,-1.0,108,0.0,42.0,-19.0,64.0,66.0,2.0,1
57,4.0,84,0.0,56.0,0.0,27.0,27.0,0.0,1
78,3.0,83,4.0,-42.0,-14.0,4.0,126.0,122.0,5
55,0.0,77,-2.0,8.0,-25.0,22.0,70.0,48.0,4
85,7.0,89,0.0,8.0,22.0,4.0,81.0,78.0,5
56,0.0,92,3.0,-2.0,0.0,36.0,94.0,58.0,4
44,0.0,82,0.0,44.0,17.0,38.0,38.0,0.0,1
55,0.0,95,-1.0,44.0,23.0,40.0,51.0,12.0,4
41,0.0,86,0.0,38.0,-28.0,45.0,47.0,2.0,1
37,0.0,78,0.0,18.0,15.0,41.0,60.0,18.0,1
56,1.0,107,0.0,56.0,1.0,51.0,50.0,0.0,1
46,0.0,76,4.0,46.0,0.0,30.0,29.0,0.0,1
37,0.0,78,0.0,16.0,11.0,42.0,63.0,22.0,1
44,0.0,77,7.0,44.0,7.0,34.0,34.0,0.0,1
45,0.0,81,-1.0,46.0,30.0,35.0,34.0,0.0,1
46,0.0,76,8.0,46.0,0.0,29.0,29.0,0.0,1
56,0.0,95,-7.0,38.0,-4.0,40.0,57.0,18.0,4
59,0.0,86,0.0,56.0,-3.0,27.0,29.0,2.0,1
81,0.0,85,0.0,-24.0,-4.0,4.0,111.0,108.0,5
51,0.0,80,0.0,52.0,11.0,29.0,28.0,0.0,1
55,0.0,93,0.0,50.0,8.0,37.0,44.0,6.0,4
56,1.0,86,0.0,56.0,13.0,30.0,29.0,0.0,1
50,0.0,86,0.0,50.0,-1.0,36.0,37.0,2.0,1
55,-4.0,81,0.0,-4.0,19.0,25.0,86.0,60.0,4
41,0.0,79,-2.0,42.0,0.0,38.0,37.0,0.0,1
43,1.0,81,0.0,42.0,0.0,38.0,39.0,2.0,1
47,0.0,90,1.0,46.0,0.0,44.0,44.0,0.0,1
56,0.0,77,0.0,-12.0,18.0,21.0,90.0,68.0,4
43,1.0,80,0.0,42.0,0.0,37.0,39.0,2.0,1
105,-1.0,106,2.0,70.0,0.0,2.0,36.0,34.0,5
56,0.0,81,0.0,-18.0,19.0,25.0,99.0,74.0,4
54,0.0,78,0.0,54.0,0.0,24.0,24.0,0.0,1
53,0.0,79,0.0,52.0,0.0,26.0,27.0,2.0,1
101,0.0,102,0.0,72.0,21.0,1.0,29.0,28.0,5
44,1.0,79,0.0,44.0,19.0,35.0,35.0,0.0,1
38,0.0,107,0.0,38.0,13.0,69.0,68.0,0.0,1
53,0.0,88,0.0,52.0,-2.0,35.0,36.0,2.0,1
49,-3.0,81,0.0,50.0,0.0,31.0,32.0,0.0,1
55,0.0,93,0.0,50.0,7.0,37.0,44.0,6.0,4
55,0.0,96,2.0,54.0,0.0,41.0,42.0,2.0,1
45,-3.0,83,0.0,44.0,-1.0,38.0,39.0,2.0,1
56,0.0,95,0.0,34.0,0.0,40.0,62.0,22.0,4
41,0.0,79,0.0,38.0,-23.0,38.0,41.0,2.0,1
56,-1.0,78,-4.0,26.0,-7.0,22.0,52.0,30.0,4
56,4.0,95,0.0,44.0,0.0,39.0,51.0,12.0,4
56,0.0,97,0.0,46.0,15.0,41.0,50.0,10.0,4
56,0.0,92,0.0,-2.0,0.0,36.0,94.0,58.0,4
57,0.0,81,-1.0,56.0,-2.0,24.0,24.0,0.0,1
55,0.0,96,1.0,44.0,4.0,41.0,52.0,12.0,4
38,-5.0,91,0.0,6.0,0.0,53.0,86.0,32.0,1
43,-3.0,99,0.0,42.0,0.0,56.0,58.0,2.0,1
50,-1.0,77,0.0,50.0,0.0,27.0,28.0,2.0,1
44,0.0,75,0.0,42.0,-23.0,31.0,34.0,2.0,1
50,0.0,83,-3.0,50.0,0.0,32.0,33.0,2.0,1
53,1.0,86,-2.0,54.0,2.0,32.0,32.0,0.0,1
55,0.0,82,1.0,54.0,0.0,27.0,28.0,0.0,1
48,-5.0,106,0.0,46.0,0.0,58.0,60.0,2.0,1
43,0.0,95,-6.0,42.0,-2.0,52.0,54.0,2.0,1
38,0.0,96,0.0,36.0,-26.0,58.0,60.0,2.0,1
55,0.0,93,0.0,54.0,10.0,38.0,39.0,0.0,1
44,0.0,86,6.0,44.0,0.0,42.0,42.0,0.0,1
56,0.0,79,0.0,12.0,3.0,23.0,66.0,42.0,4
55,0.0,96,0.0,46.0,-4.0,41.0,50.0,8.0,4
37,0.0,107,1.0,30.0,0.0,70.0,76.0,6.0,1
55,0.0,92,3.0,-4.0,4.0,36.0,97.0,60.0,4
48,-5.0,77,0.0,46.0,0.0,28.0,30.0,2.0,1
55,0.0,93,0.0,0.0,-10.0,38.0,93.0,56.0,4
45,-1.0,79,0.0,46.0,18.0,33.0,32.0,0.0,1
37,0.0,77,0.0,10.0,9.0,41.0,67.0,26.0,1
37,0.0,83,0.0,0.0,13.0,47.0,83.0,36.0,1
45,-3.0,83,1.0,46.0,14.0,38.0,37.0,0.0,1
46,0.0,79,0.0,46.0,2.0,33.0,32.0,0.0,1
44,-2.0,106,4.0,42.0,-29.0,63.0,65.0,2.0,1
55,0.0,77,0.0,18.0,-25.0,22.0,59.0,38.0,4
43,-5.0,79,0.0,42.0,-10.0,35.0,37.0,2.0,1
44,0.0,81,0.0,44.0,10.0,37.0,37.0,0.0,1
45,0.0,76,0.0,46.0,21.0,30.0,29.0,0.0,1
44,-2.0,92,-5.0,44.0,0.0,47.0,48.0,0.0,1
45,0.0,90,0.0,46.0,30.0,44.0,43.0,0.0,1
37,0.0,78,2.0,16.0,0.0,41.0,63.0,22.0,1
49,0.0,79,0.0,50.0,12.0,31.0,30.0,0.0,1
43,1.0,89,0.0,42.0,0.0,46.0,48.0,2.0,1
66,0.0,109,0.0,68.0,13.0,43.0,42.0,0.0,1
37,0.0,80,0.0,18.0,-2.0,43.0,62.0,18.0,1
85,-2.0,89,0.0,2.0,-2.0,4.0,86.0,82.0,5
55,-6.0,72,-4.0,0.0,0.0,17.0,72.0,56.0,4
52,-1.0,86,0.0,52.0,-2.0,33.0,34.0,0.0,1
45,0.0,81,-2.0,44.0,-15.0,36.0,37.0,2.0,1
37,0.0,80,-2.0,12.0,-7.0,43.0,67.0,24.0,1
56,-2.0,98,0.0,42.0,21.0,42.0,57.0,14.0,4
44,0.0,86,0.0,44.0,9.0,43.0,42.0,0.0,1
56,0.0,96,0.0,52.0,-12.0,40.0,44.0,4.0,4
